,token,frequency
21680,jobi,1
21681,beforehe,1
21682,knewhe,1
21683,stalker,1
21684,thiefthe,1
21685,restmy,1
21686,20my,1
21687,ex6,1
21689,contractornot,1
21690,bowling,1
21691,conveniently,1
21692,forgets,1
21693,thisiraqi,1
21695,strutting,1
21696,50s,1
21697,@simonjenkin,1
21698,analogy,1
21699,cliques,1
21700,ohmigod,1
21701,'kay,1
21702,(pass,1
21703,#mybad,1
21704,#newchainmigration,1
21705,#apathykills,1
21706,sexists,1
21707,queens,1
21708,appropo,1
21709,descriptions,1
21710,#keepfamilestogether,1
21711,pinche,1
21712,parasito,1
21714,pendejo,1
21715,validation,1
21716,shareholder,1
21717,scorejohnson,1
21718,2pawlenty,1
21719,0#mngov,1
21720,criminel,1
21721,128,1
21722,cadaverous,1
21723,ghoulnow,1
21724,crypt,1
21725,cult45,1
21726,mindless,1
21727,drones,1
21728,muammar,1
21729,gaddafi,1
21730,pornstair,1
21731,kaepernickputting,1
21732,disrespecting,1
21733,#cops,1
21734,everythingthey,1
21735,ignorance#maga,1
21736,pirates,1
21737,stop',1
21738,ideologies,1
21739,#actonclimate,1
21740,spewed,1
21741,vitriol,1
21742,charlottsville,1
21743,onso,1
21744,#dtmag,1
21745,valedictorian,1
21746,illegal(is,1
21747,kind)took,1
21748,scheduleto,1
21749,smuggle,1
21750,s'more40,1
21751,quantum,1
21752,physicists,1
21753,usshe,1
21754,musta,1
21755,bitch&,1
21756,kidit,1
21757,mewhere,1
21758,crazydis,1
21759,belgian,1
21760,raiding,1
21761,rig,1
21762,weirdo,1
21763,filthdeport,1
21764,all#sendthemback,1
21765,#banbusinesslobby,1
21766,#bancheapslavelabor,1
21767,#noh1bvisa,1
21768,#noh2bvisa,1
21769,#hireamerican2022243121,1
21770,#nodaca#noamnesty#nosanctuary#deportthemall,1
21771,#terroristswithin,1
21772,#democratsareterrorists,1
21773,familiy,1
21774,supoer,1
21775,prote,1
21776,breakdown,1
21777,12%,1
21778,allofgovernment,1
21779,#immigration”,1
21780,neighbourhoods,1
21781,enriched,1
21782,ðÿ‡¨ðÿ‡¦ðÿ˜‡ðÿ˜‚ðÿ¤®,1
21783,thousands@,1
21784,angria,1
21785,hilary,1
21786,clintonspoiled,1
21787,petulant,1
21788,entitledstfu,1
21789,prerequisite,1
21790,loser's,1
21791,bitchs,1
21792,elliott,1
21793,assholesyou're,1
21794,lebanon's,1
21795,warnings,1
21796,criminalh,1
21797,begone,1
21798,lingos,1
21799,sally,1
21800,burt,1
21801,regretting,1
21802,#closetheborder,1
21803,#nationalguard,1
21804,gifset,1
21805,beastly,1
21806,centennial,1
21807,walter,1
21808,kohler,1
21809,(second,1
21810,vision,1
21811,#100yearsofcharm,1
21812,refugeeshow,1
21813,wireless,1
21814,headphones,1
21815,buhbye,1
21816,instea,1
21817,⁦@yvonneorji⁩,1
21818,⁦@luvvie⁩,1
21819,340,1
21820,tyre,1
21821,haines,1
21822,fla,1
21823,wilibaldo,1
21824,girlgarcia,1
21825,alias,1
21826,lorenzo,1
21827,sipriano,1
21828,history#msmsilence#buildthatwall,1
21829,aunts,1
21830,uncles,1
21831,charge),1
21832,paula,1
21833,eighth,1
21834,land’,1
21835,‘everyone,1
21836,africa’,1
21837,cheatin,1
21838,#immigrantswelcome,1
21839,issueto,1
21840,#addisababa,1
21841,womans,1
21842,infants,1
21843,#lookinthemirror,1
21844,harriss,1
21845,#coreybooker,1
21846,#stopkanavaugh,1
21847,omgggg,1
21848,beeeennn,1
21849,foreverrrrrr,1
21850,others),1
21851,structuring,1
21852,tacitly,1
21853,enslavement,1
21854,#congolese,1
21855,‘˜volunteer,1
21856,thing’,1
21857,/1,1
21858,urgh,1
21859,tmj,1
21860,pelt,1
21861,lorry,1
21862,furtherest,1
21863,#patiot,1
21864,raggidy,1
21865,thirds,1
21866,highalmost,1
21867,crowded70%,1
21868,availability,1
21869,housing#brexit,1
21870,2day,1
21871,manbut,1
21872,2007,1
21873,#sorospuppet,1
21874,#kardashians,1
21875,#factsoverfear,1
21876,#informedaction,1
21877,whacko,1
21878,work#refugeesnotwelcome,1
21879,#trojanhorse,1
21880,9/28,1
21881,bitchhhhhhhh,1
21882,rollllllinnnnn,1
21883,groovin,1
21884,yadig,1
21885,#slumlove,1
21886,hospitality,1
21887,entertained,1
21888,hebrews,1
21889,1312,1
21890,elizabethii,1
21891,libo,1
21892,mahabharat,1
21893,chaiwala,1
21894,infront,1
21895,blahing,1
21896,jailhouse,1
21897,funn,1
21898,criminal****,1
21899,jvfailed,1
21900,oragnizer****,1
21901,scandalous,1
21902,athletics,1
21903,penned,1
21904,erased,1
21905,booka,1
21906,btc,1
21907,genders,1
21908,darn,1
21909,1ur,1
21910,else2i,1
21911,real3ur,1
21912,cunt4boii,1
21913,twerking,1
21914,are5stop,1
21915,mrtrump,1
21916,mfs,1
21917,property',1
21918,senseless,1
21919,disproportionate,1
21920,odwyer,1
21921,force*african,1
21922,(woman),1
21923,contraception,1
21924,*white,1
21925,black#wednesdaywisdom,1
21926,americanâ,1
21927,immigrants‘¦,1
21928,connivance,1
21929,toppl,1
21930,fearlessly,1
21931,nexus&amp;get,1
21932,causative,1
21933,u're,1
21934,ceta,1
21935,#buildthewalll,1
21936,(773),1
21937,5839191,1
21938,102,1
21939,#makeitevenhigher,1
21940,@ritaora,1
21941,msf,1
21942,terribly,1
21943,grrrrr,1
21944,hardworking,1
21945,shakespearean,1
21946,manipulation,1
21947,hanssens,1
21948,roxanna,1
21949,#holbycity,1
21950,heartfelt,1
21951,#mystictimebird,1
21952,#westworldaudition,1
21953,#periphs,1
21954,#refugeescrisis,1
21955,#femalelivesmatter,1
21956,patton,1
21957,oswalt,1
21958,'comedian',1
21959,#marlena,1
21960,snack,1
21961,sked,1
21963,migration2),1
21964,parliament#maymustgo#chuckchequers,1
21965,singapore,1
21966,sparr,1
21967,licking,1
21968,hampshire,1
21969,regrets,1
21970,(hbo),1
21971,surprise#kavanaugh,1
21972,suggestive,1
21973,storyhave,1
21974,antecedentsmajority,1
21975,immigrantsmany,1
21976,panini,1
21977,stovetop,1
21978,#diet,1
21979,#healthy,1
21980,#heart,1
21981,#sandwiches,1
21982,#kitchen,1
21983,#food,1
21984,#dinner,1
21985,#lunch,1
21986,#breakfast,1
21987,#family,1
21988,#easy,1
21989,#eat,1
21990,#hungry,1
21991,@sheslulu,1
21992,doxxing,1
21993,him5,1
21994,rounds,1
21995,looser,1
21996,hubsands,1
21997,weinsteinmore,1
21998,#rapistsinuniform,1
21999,😊😊😊,1
22000,owls,1
22001,completes,1
22002,holdout,1
22003,oops,1
22004,mommy/daddy,1
22005,menbut,1
22006,ðÿ™ƒðÿ™ƒðÿ™ƒ,1
22007,cease,1
22008,mythe,1
22009,copper,1
22010,incarcerating,1
22011,cuban,1
22012,senators,1
22013,garantuee,1
22014,residual,1
22015,(borrowed,1
22016,expression),1
22017,nineteen,1
22018,humongous,1
22019,upat,1
22020,archbishop,1
22021,‘˜young,1
22022,immigrants’,1
22023,principal,1
22024,caulfield,1
22025,emphatic,1
22026,enormous,1
22027,janitors,1
22028,accusers,1
22029,o'reilly,1
22030,castigate,1
22031,'grossly,1
22032,impaired',1
22033,@granniesrespond,1
22034,angrier,1
22035,guatemala,1
22036,finest,1
22037,#blockbrett,1
22038,gardenvariety,1
22039,only@plan,1
22040,moyale,1
22041,genoroualy,1
22042,sill,1
22043,#weinstien,1
22044,burdened,1
22045,refugeesyour,1
22046,requiring,1
22047,homless,1
22048,musty,1
22049,hamas,1
22050,migration),1
22051,condescended,1
22052,ic/ooca,1
22053,ooc,1
22054,smithereens,1
22055,budgets,1
22056,contractorslearn,1
22057,'charities',1
22058,0/lessonspasteasterneuropeannationsrejectmuslimmigrants/,1
22059,—where,1
22060,1472%,1
22061,“multiculturalism”—is,1
22062,untrustworthy,1
22063,teammate,1
22064,#womensmarch,1
22065,cue,1
22066,ecosystem,1
22067,montreal,1
22068,startups,1
22069,globalfirst,1
22070,(source,1
22071,donâ´t,1
22072,disgusting;,1
22073,kitchen',1
22074,mocks,1
22075,cooling,1
22076,icebox,1
22077,occasionhysterical,1
22078,womanroflmfao,1
22079,restraint,1
22080,#smartnews,1
22081,swiss,1
22082,franks,1
22083,#maga2kag,1
22084,duchesne's,1
22085,optionto,1
22086,criminalhtt,1
22087,door#buyfrominandout,1
22088,positivelyjoan,1
22089,altnatparkser,1
22090,'allowing,1
22091,raped',1
22093,amaresh,1
22094,mishra,1
22095,waah,1
22096,20s,1
22097,talm,1
22098,risks”,1
22099,wothersðÿ‘‰reluctant,1
22100,“appropriate,1
22101,clearances”,1
22102,italy#czechia,1
22103,greece/italy,1
22104,kitchenyou,1
22105,hesitation,1
22106,proposes,1
22107,'fair,1
22108,justice',1
22109,lights,1
22110,contesting,1
22111,$$$$$$,1
22112,savannah,1
22113,postfamine,1
22114,wexford,1
22115,kerry,1
22116,1860,1
22117,costly,1
22118,wellamerica,1
22119,this#americafirst,1
22120,kindi,1
22121,talent',1
22122,maybe(just,1
22123,maybe),1
22124,fleshy,1
22125,pastshe,1
22126,whitehouse,1
22127,#congrats,1
22128,venues,1
22129,theindiggnation,1
22130,bands,1
22131,vibration,1
22132,characterized,1
22133,#real,1
22134,#canadians,1
22135,#invaders,1
22136,now#closeourborders#banislam#stopimmigra,1
22137,#middleeast,1
22138,monopoly,1
22139,dice,1
22140,#electoralsystem,1
22141,#electoralcollege,1
22142,#republic,1
22143,communism,1
22144,natzis,1
22145,#policingtheusa,1
22146,policing,1
22147,yank,1
22148,chancla,1
22149,#sendallillegalshome,1
22150,=prison,1
22151,publish,1
22152,defecation,1
22153,suppressed,1
22154,trustful,1
22155,___,1
22156,lmaoooooo,1
22157,insinuate,1
22158,rtd,1
22159,csuite,1
22160,bloomberg,1
22161,tv@bloombergtv,1
22162,rapemolest,1
22163,winningtrump,1
22164,wagelowering,1
22165,executives,1
22166,grifting,1
22167,thugstrying,1
22168,killersoh,1
22169,didn't#maga,1
22170,suv,1
22171,frankly),1
22172,uplift,1
22173,scumbagyour,1
22174,americaparanoid,1
22175,clinton's,1
22176,dacaage,1
22177,crimesbe,1
22178,#enforceuslaws8usc132425#everify#endchainmigration,1
22179,#endvisalottery#buildthewall,1
22180,citizen's,1
22182,900000,1
22183,lightly,1
22184,repeating,1
22185,backand,1
22186,itch,1
22187,#ongod,1
22188,maverick,1
22189,janice's,1
22190,holbrook,1
22191,woodland,1
22192,1621,1
22193,bedfordshire,1
22194,england;,1
22195,92,1
22196,defeated,1
22197,shovel,1
22198,wellread,1
22199,unapologetic,1
22200,warts,1
22201,burns,1
22202,erupt,1
22203,joys,1
22204,lemon,1
22205,nikka😒😒,1
22206,redefined,1
22207,conflants,1
22208,numberr,1
22209,cem,1
22210,duzel,1
22211,bail,1
22212,thursday's,1
22213,advisement,1
22214,morganif,1
22215,kitchens,1
22216,gov’t,1
22217,warrantless,1
22218,searches,1
22219,⁦@housegop⁩,1
22220,invasion‼,1
22221,tweet#walkaway#lockthemallup#democratsaredangerous#lockhimup#obamagate#spygate,1
22222,yourswing,1
22223,r&b,1
22224,themes,1
22225,silk,1
22226,bs&t,1
22227,masterpiece,1
22228,#listenandbelieve,1
22229,lynchings,1
22230,albania,1
22231,welland,1
22232,#albania,1
22233,#immigrationdebate,1
22234,‚open,1
22235,arms',1
22236,deposit,1
22237,87,1
22238,algeciras,1
22239,#organizedcrime,1
22240,'encourages,1
22241,glasssimone,1
22242,24%,1
22243,25thats,1
22244,wasnt),1
22245,#msm,1
22246,showboating,1
22247,#magaonevoice,1
22248,scank,1
22249,her''yours,1
22250,saddam,1
22251,hussein”,1
22252,wanamaker,1
22253,boatlol,1
22254,perjuryask,1
22255,gops,1
22256,pregnantyouve,1
22257,flaming,1
22258,funny',1
22259,*me,1
22260,crying*,1
22261,ard,1
22262,#mediabiasmelania,1
22263,continuously,1
22264,bharat,1
22265,balasubramanian,1
22266,advanced,1
22267,technologies,1
22268,engineers,1
22269,mercedesbenz’s,1
22270,northward,1
22271,europethis,1
22272,#orban,1
22273,uniqueunlike,1
22274,“walks,1
22275,talk”,1
22276,action#hungary,1
22277,#obamamess,1
22278,#failed,1
22279,#ericholder,1
22280,#r,1
22281,workers/guest,1
22282,prg,1
22283,#savesmallbusinesses,1
22284,#stophiringillegals,1
22285,#saveh2b,1
22286,bad',1
22287,rudest,1
22288,ent,1
22289,phased,1
22290,#niqab,1
22291,faceveil),1
22292,nonperson,1
22293,hopelessly,1
22294,perpetuate,1
22295,pollster,1
22296,(#fakenews),1
22297,wacky,1
22298,creek,1
22299,#shockthestate,1
22300,decieve,1
22301,fornication,1
22302,adultery,1
22303,finethis,1
22304,ðÿ˜¡ðÿ˜¡,1
22305,freakass,1
22306,skankbag,1
22307,hasbeen,1
22308,jobswe,1
22309,talkit,1
22310,jobsstop,1
22311,#indi,1
22312,#bpd,1
22313,promiscuity,1
22314,symptom,1
22315,protestor,1
22316,dolly,1
22318,symbol,1
22319,feckless,1
22320,#billings,1
22321,#witchhunt,1
22322,#corruptdojfbi,1
22323,#draintheswamp#drainthedeepstategreat,1
22324,#burundi—what’s,1
22325,nyarugusu,1
22326,1508—they’re,1
22327,camp—all,1
22328,close—markets,1
22329,once/week,1
22330,#insensitive,1
22331,#iknowwhatkindofniggasaregonnafindthistweet,1
22332,#butter,1
22333,#icecream,1
22334,#sexualharassment,1
22335,stamped,1
22336,stud,1
22337,flack,1
22338,parroting,1
22339,pointsyou,1
22340,tripped,1
22341,landed,1
22342,thembtw,1
22343,outrageous#buildthewall,1
22344,#stoptheinvasion#deportthemall,1
22345,andrei,1
22346,ethan,1
22347,fbc,1
22348,madisonville,1
22349,pastor,1
22350,produce,1
22351,impuni,1
22352,muted,1
22353,clenching,1
22354,jaw,1
22355,grinding,1
22356,pleasant,1
22357,smashed,1
22358,spidey,1
22359,selfidentifying,1
22360,spectacularly,1
22361,egocentric,1
22362,selfelevating,1
22363,agendawant,1
22364,proofjust,1
22365,hearings#walkawayfromdemocrats,1
22366,tot,1
22367,femaleaverage,1
22368,40yr,1
22369,hahahahame,1
22370,luis,1
22371,rodriguestorres,1
22372,migrants‘¤,1
22373,critics,1
22374,abdicating,1
22375,responsibilities‘¤,1
22376,recues,1
22377,jos,1
22378,overiding,1
22379,#sendthemallback,1
22380,topless,1
22381,stable,1
22382,refutes,1
22383,arranged,1
22384,#kavanaughconfirmationhearings,1
22385,#brettkavanaugh,1
22386,impunity,1
22387,#lebanon,1
22388,twitterthe,1
22389,(what,1
22390,white#trump,1
22391,#rednatonrising,1
22392,freefour,1
22393,developmentally,1
22394,developmental,1
22395,gargle,1
22396,mouthwash,1
22397,vaginal,1
22398,squeezing,1
22399,stress,1
22400,rereading,1
22401,jjla,1
22402,📚⚡💫,1
22403,‘ghettos’,1
22404,twilight,1
22405,zone;,1
22406,nightly,1
22407,#cnnfakenews,1
22408,quirk,1
22409,shortens,1
22410,#enforceuslaws#buildthewall,1
22411,cornerstones,1
22412,reformjudges,1
22413,unbiased,1
22414,courtroom,1
22415,spine,1
22416,netastheir,1
22417,poor&amp;,1
22418,bravely,1
22419,satanic,1
22420,dragons,1
22421,subcontinent,1
22422,“taxi,1
22423,drivers”,1
22424,grovels,1
22425,gong,1
22426,buckfast,1
22427,alice,1
22428,austeri,1
22429,cooled,1
22430,stds,1
22431,hick,1
22432,ang,1
22433,bordersif,1
22434,itthe,1
22435,britain#brexit,1
22436,whateve,1
22437,loxbo,1
22438,“voters',1
22439,convergence,1
22440,sweden”,1
22441,scandinavian,1
22442,373,1
22443,(2014),1
22444,239262,1
22445,pills,1
22446,award),1
22447,2700000,1
22448,765000,1
22449,humiliating,1
22450,2022243121police,1
22452,yale,1
22453,‘˜hide,1
22454,ice’,1
22455,disobedience,1
22456,aholes,1
22457,tanto,1
22458,you),1
22459,(ao,1
22460,vivo),1
22461,culinary,1
22462,(2),1
22463,notwhite,1
22464,siraj,1
22465,wahhaj,1
22466,lucas,1
22467,morten,1
22468,starving,1
22469,pigsty,1
22470,#endallimmigration#deportthemall,1
22471,agai,1
22472,youtuber,1
22473,gauck,1
22474,multikulti,1
22475,820,1
22476,24/06/2018,1
22477,beatings,1
22478,paintings,1
22479,rapist'harvey,1
22480,weinstein'on,1
22481,frigging,1
22482,area;,1
22483,unconditionally,1
22484,hostageto,1
22485,spainðÿ‘‰sooner,1
22486,dow,1
22487,26%,1
22488,mourning,1
22489,backpack,1
22490,rearrested,1
22491,#honoryouroath#protectus#buildthewall,1
22492,#noasylum@thejusticedept#maximumsentencing#nopleabargain#deathpenalty#childrape,1
22493,obeyed,1
22494,worshipped,1
22495,#mainstream,1
22496,#enemy,1
22497,modriä’s,1
22498,mandzukiä,1
22499,croatia’s,1
22500,#worldcup’s,1
22501,prayers,1
22502,cleansing,1
22503,whaaat,1
22504,yo',1
22505,handmaids,1
22506,fig,1
22507,norms,1
22508,assumption,1
22509,bakeriesi,1
22510,appearedand,1
22511,device,1
22512,x4,1
22513,g6,1
22514,moto,1
22515,z2,1
22516,clowney,1
22517,shoratages,1
22518,how’s,1
22519,25th,1
22520,blueblood,1
22521,rednecks,1
22522,(yeah,1
22523,both),1
22524,tr*mp,1
22525,russians),1
22526,berniei,1
22527,sounded,1
22528,womenthey,1
22529,fortunes,1
22530,pats,1
22531,criticize,1
22532,4raping,1
22533,4showing,1
22534,ankles,1
22535,delhiaround,1
22536,nzm&amp;,1
22537,yamuna,1
22538,banks/okhladelhi,1
22539,cumming,1
22540,$$above,1
22541,harv's,1
22542,'b',1
22543,infuriating,1
22544,#nomeansno,1
22545,enrichment”,1
22546,contributed,1
22547,awaken,1
22548,chips,1
22549,exhausting,1
22550,idols,1
22551,knetz,1
22553,mansplaining,1
22554,jackie,1
22555,proclaimed,1
22556,frees,1
22557,akin,1
22558,flipping,1
22559,coercing,1
22560,permits,1
22561,agency's,1
22562,@thepakistanguy,1
22563,allahthis,1
22564,righteousnesswhat,1
22565,sprayed,1
22566,petroland,1
22567,lighted,1
22568,hanow,1
22569,sftp,1
22570,neutered,1
22571,squ,1
22572,@cheyosrs,1
22573,shrieking,1
22574,rescueship,1
22575,humancatcher,1
22576,oompa,1
22577,loompa,1
22578,loan,1
22579,honored,1
22580,rolling,1
22581,greatitaly,1
22582,9/11/01,1
22583,#neverforget,1
22584,#buildth,1
22585,ðÿ‡¨ðÿ‡¦ðÿ‘µðÿ˜¼barcelona,1
22586,in2,1
22587,(raising,1
22588,harv's$250kdonation,1
22589,guidestar,1
22590,foundation990,1
22591,$450million,1
22592,it$$,1
22593,doit's,1
22594,faults,1
22595,czechs,1
22596,repudiate,1
22597,punks,1
22598,zit#visegrad,1
22599,sweety,1
22600,'hysterical,1
22601,muh,1
22602,immigrantssssss,1
22603,#netanyahuspuppet,1
22604,dualðÿ‡®ðÿ‡±ðÿ‡ºðÿ‡¸passports),1
22605,#unrwathe,1
22606,to'55',1
22607,#ethnic,1
22608,cleansed,1
22609,regionisrael,1
22610,&amp;#8216;parents&amp;#8217;,1
22611,kiddie,1
22612,tias,1
22613,grassroots,1
22614,berlin/brussels,1
22615,“vulnerable,1
22616,migrants”,1
22617,hyou,1
22618,ilym,1
22619,really),1
22620,infiltrated,1
22621,them#noamnesty,1
22622,unnikrishnan,1
22623,rajendran,1
22624,nair,1
22625,resident#braingainnewzealand,1
22626,oversupply,1
22627,parollees,1
22628,depth,1
22629,corngate,1
22630,18444stand5,1
22631,2000000000,1
22632,suport,1
22633,osteopath,1
22634,prescribed,1
22635,hatch,1
22636,sass,1
22637,#votenoonkavanaugh,1
22638,havnt,1
22639,nicki,1
22640,skirt,1
22641,ottawa,1
22642,1973,1
22643,act),1
22644,backalley,1
22645,yelled,1
22646,joked,1
22647,‘brexit,1
22648,aids’,1
22649,blond,1
22650,mitche,1
22651,geti'm,1
22652,waitin',1
22653,emerging,1
22654,booming,1
22655,hondsbrutale,1
22656,asielkolonist,1
22657,oostenrijkers,1
22658,moeten,1
22659,leren,1
22660,integreren,1
22661,migranten,1
22662,huis,1
22663,nemen,1
22664,ze,1
22665,geld,1
22666,geven,1
22667,soooooo,1
22668,descriptive,1
22669,inyourface,1
22670,fucktwaddle,1
22671,bitchand,1
22672,mirages,1
22673,phrase,1
22674,'langoor,1
22675,haath,1
22676,angoor',1
22677,countless,1
22678,fica,1
22679,classmate,1
22680,candour,1
22681,@kendalljenner,1
22682,(because,1
22683,friends),1
22684,migrating,1
22685,(except,1
22686,pointedly,1
22687,“looking,1
22688,life”,1
22689,ow,1
22690,micky,1
22691,revolt,1
22692,introduced,1
22693,#ripbobbarker,1
22694,#behavioralmedchat,1
22695,#saludtues,1
22696,boatloads,1
22697,scatter,1
22698,#unregistered,1
22699,hellow,1
22700,vandheri,1
22701,unknowingly,1
22702,drawing,1
22703,negging,1
22704,affirming,1
22705,#misogynistsdrawlikeshit,1
22706,inuendo,1
22707,homosexuality,1
22708,imaginary,1
22709,ransom,1
22710,pees,1
22711,rapistsand,1
22712,hitrun,1
22713,groupies,1
22714,product,1
22715,deck,1
22716,macchiato,1
22717,sample,1
22718,#win,1
22719,#contest,1
22720,niggaz,1
22721,yal,1
22722,abort,1
22723,pregnancies,1
22724,youngboy,1
22725,hearingsspartacus,1
22726,preclosing,1
22727,grabbed,1
22728,#magapresident,1
22729,rightfully,1
22730,(have),1
22731,experience(d),1
22732,country#buildthewall#maga#walkaway#enddaca,1
22733,#walkawaydemocrats2018,1
22734,#vetobeto,1
22735,flees,1
22736,globalization,1
22737,indifference,1
22738,predict,1
22739,outcometoo,1
22740,demonstrated,1
22741,dramma,1
22742,mamma,1
22743,contents,1
22744,douche+,1
22745,dodger,1
22746,kammy,1
22747,kavanaugh's,1
22748,briefs,1
22749,nsui,1
22750,du's,1
22751,devout,1
22752,congratulate,1
22753,tahira,1
22754,safdar,1
22755,superior,1
22756,australia;,1
22757,genocideaccept,1
22758,draftdodging,1
22759,punkbitch,1
22760,slappin,1
22761,greenery,1
22762,poppin,1
22763,visualize,1
22764,manifest,1
22765,chucky,1
22766,freakout,1
22767,youeven,1
22768,68this,1
22769,soaking,1
22770,goodly,1
22771,moogly,1
22772,kooky,1
22773,frightened,1
22774,exhausted,1
22775,jeered,1
22776,@carterlear,1
22777,$50,1
22778,pairs,1
22779,$299,1
22780,#rosecolouredglasses,1
22781,#life,1
22782,alessia,1
22783,regina,1
22784,anough,1
22785,botox,1
22786,facelift,1
22788,knowobstruction,1
22789,alum,1
22790,ruby,1
22791,robinson,1
22792,'11,1
22793,comanaging,1
22794,spearheads,1
22795,transgendered,1
22796,entities,1
22797,bernie’s,1
22798,particul,1
22799,scorn,1
22800,2gether,1
